vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,word_count,format_density,questions,avg_sent_len,coleman_liau,first_person,second_person,hedging,fk_grade
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,898,5.4566,0.3341,15.75,11.41,0.5568,4.343,2.1158,10.55
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,875,7.6571,0.3429,13.89,10.53,0.1143,2.1714,2.5143,9.87
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,1117,5.9982,0.4476,14.89,10.39,0.4476,3.402,1.7905,9.91
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,1029,10.0097,0.3887,12.4,12.26,0.0972,1.6521,1.8465,10.93
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,921,4.126,0.2172,14.17,7.32,0.6515,7.1661,1.8458,6.96
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,761,6.0447,0.1314,13.12,9.34,0.3942,4.205,1.5769,8.37
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,810,5.1852,0.2469,15.28,10.5,0.1235,5.1852,1.1111,8.84
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,703,7.2546,0.1422,13.02,11.8,0.1422,2.845,1.4225,9.39
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,965,5.8031,0.7254,14.4,8.95,1.658,3.9378,0.6218,8.25
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,853,9.027,0.4689,14.46,12.15,0.3517,2.2274,2.5791,10.92
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,763,4.194,0.3932,12.93,9.74,0.9174,6.9463,0.6553,7.52
S07_F,S07,Heart Palpitations,F,Humor / Irony,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,695,4.7482,0.1439,15.11,9.65,0.2878,3.741,1.0072,8.25
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,699,3.8627,0.2861,15.53,10.2,0.5722,6.0086,2.1459,8.85
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,788,8.1218,0.1269,14.59,12.52,0.2538,2.4112,1.5228,11.54
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,975,5.7436,0.4103,15.73,10.66,1.0256,4.5128,1.0256,9.9
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,1166,9.6913,0.4288,13.25,12.7,0.6861,2.0583,1.1149,11.03
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,824,4.8544,0.3641,12.68,8.27,0.9709,6.432,1.8204,6.77
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,787,7.4968,0.0,11.92,9.25,0.1271,3.3037,1.3977,7.67
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,692,7.3699,0.578,14.12,8.74,0.7225,5.4913,1.5896,7.86
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,342,7.0175,0.0,13.15,9.53,0.2924,2.924,1.7544,7.65
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,588,5.2721,0.0,16.8,10.08,0.8503,4.2517,1.8707,9.63
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,826,8.9588,0.0,12.52,13.78,0.2421,1.816,1.3317,11.29
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,398,4.5226,0.0,20.95,8.63,2.0101,4.5226,0.2513,10.04
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,400,5.25,0.0,18.18,9.0,0.5,3.25,1.25,9.14
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,837,7.8853,0.1195,13.5,11.27,0.8363,3.3453,1.7921,9.0
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,596,9.7315,0.1678,12.68,12.48,0.1678,2.6846,1.8456,10.4
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,1023,6.6471,1.0753,13.64,10.58,1.7595,4.0078,1.3685,9.3
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,909,8.9109,0.0,15.67,14.19,0.33,2.8603,2.3102,12.47
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,856,5.1402,1.1682,12.78,8.56,1.285,5.7243,1.6355,7.07
S10_F,S10,Persistent Headaches,F,Humor / Irony,qwen/qwen3.5-397b-a17b,3,Qwen 3.5,863,6.489,0.6952,13.28,10.46,1.1587,3.5921,1.2746,8.48
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,848,5.4245,0.2358,11.78,8.87,0.3538,6.6038,1.6509,7.51
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,851,7.8731,0.8226,11.99,9.62,1.0576,5.0529,1.4101,7.72
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1098,7.1038,0.4554,12.62,8.1,0.3643,6.1931,0.5464,6.92
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,919,7.3993,0.5441,15.84,13.97,0.9793,2.1763,2.3939,12.67
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,745,4.2953,0.4027,10.21,5.96,0.9396,7.5168,0.2685,4.85
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,638,4.5455,0.0,11.39,7.77,0.4702,7.0533,0.7837,6.13
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,898,3.7862,0.2227,16.04,9.37,1.4477,6.6815,1.0022,8.3
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,819,6.3492,0.6105,14.37,9.52,0.6105,4.1514,2.1978,8.05
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,774,4.2636,0.5168,16.47,11.18,1.1628,4.522,1.6796,10.09
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,858,8.7413,0.3497,13.2,12.38,0.3497,1.9814,2.4476,10.59
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,988,5.4656,1.1134,12.51,6.11,2.0243,5.2632,1.9231,5.53
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,886,5.9819,0.1129,11.97,8.51,0.5643,4.6275,1.693,6.89
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,958,6.1587,0.1044,13.31,10.48,0.6263,3.9666,1.8789,8.3
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,994,7.1429,0.0,15.53,14.21,0.1006,1.5091,1.6097,11.87
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,924,7.1429,0.7576,13.59,12.26,1.0823,4.2208,1.5152,9.87
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1027,8.7634,0.0,17.41,15.65,0.0974,0.6816,1.85,14.44
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1011,5.2423,0.1978,14.04,11.81,0.5935,3.363,1.088,9.54
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,953,6.4008,0.0,13.61,11.58,0.4197,2.5184,1.469,9.51
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,921,6.0803,1.3029,13.16,10.75,0.6515,2.063,2.063,8.89
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,693,8.3694,1.1544,12.6,11.68,0.1443,1.7316,2.3088,9.4
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,927,7.0119,0.863,13.06,10.37,0.863,2.4811,1.6181,8.77
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1006,7.9523,0.0,14.58,13.83,0.0994,0.8946,2.9821,12.12
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,925,5.8378,2.0541,12.17,9.45,1.4054,3.027,1.4054,7.76
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,893,6.383,0.8959,15.67,10.17,0.7839,2.4636,1.4558,9.13
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1054,5.9772,0.1898,14.05,9.51,0.5693,5.3131,1.7078,7.9
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,771,7.0039,0.1297,12.64,11.12,0.1297,4.0208,1.6861,8.73
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,952,4.5168,0.8403,13.6,9.13,1.5756,4.8319,1.6807,7.84
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1215,5.8436,0.3292,15.19,13.24,0.5761,1.8107,1.9753,11.57
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,477,6.2893,0.6289,11.09,6.72,1.6771,8.1761,3.7736,4.77
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,865,7.6301,0.578,11.23,8.2,0.6936,5.6647,2.1965,6.1
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,894,4.5861,0.2237,14.66,10.8,0.5593,4.3624,2.349,9.55
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,829,7.117,0.3619,13.82,10.51,0.1206,2.7744,2.5332,9.68
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1040,5.8654,0.8654,14.86,9.89,0.5769,3.2692,1.7308,9.2
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,876,9.1324,0.4566,13.27,13.34,0.2283,1.2557,2.3973,12.08
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,845,4.9704,0.7101,12.25,7.24,1.6568,6.5089,1.3018,6.18
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,727,7.0151,0.1376,13.22,9.44,0.4127,3.0261,2.4759,8.72
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,815,4.4172,0.1227,16.63,10.8,0.2454,5.5215,1.5951,9.83
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,613,7.3409,0.1631,13.33,11.42,0.1631,3.752,2.2838,9.34
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,891,7.0707,0.6734,12.38,9.67,2.0202,4.2649,1.0101,8.03
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,837,8.6022,0.0,14.68,12.25,0.2389,2.3895,2.1505,11.07
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,740,6.0811,0.2703,13.7,9.43,1.0811,5.9459,1.2162,7.69
S07_F,S07,Heart Palpitations,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,692,4.0462,0.0,13.84,9.09,0.1445,3.9017,1.5896,7.61
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,887,5.186,0.5637,13.65,8.17,0.7892,6.2007,1.5784,6.99
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,724,8.1492,0.0,14.48,11.97,0.2762,3.1768,2.7624,10.56
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,915,6.0109,0.3279,13.26,10.43,0.6557,4.0437,1.2022,8.93
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1172,8.8737,0.3413,12.6,12.54,0.4266,1.7918,1.8771,11.1
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,768,5.0781,0.651,11.46,8.3,1.0417,6.3802,1.1719,6.98
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,876,6.8493,0.1142,12.88,9.49,0.3425,3.5388,1.5982,8.12
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,517,7.7369,0.5803,12.61,9.67,1.354,5.9961,3.0948,7.95
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,439,8.4282,0.0,13.72,10.32,0.2278,3.6446,2.0501,8.36
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,598,8.194,0.3344,13.0,9.59,1.1706,3.5117,1.0033,7.69
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,808,9.7772,0.0,12.06,14.49,0.1238,1.2376,1.1139,11.47
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,410,4.1463,0.0,20.5,9.37,0.9756,5.8537,1.4634,9.62
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,332,6.3253,0.0,13.83,9.03,0.9036,4.5181,0.9036,8.0
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,931,6.4447,0.2148,15.78,11.31,0.4296,4.2965,1.826,9.74
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,643,8.0871,0.1555,14.95,12.88,0.1555,3.4215,2.0218,11.4
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,996,7.0281,0.4016,13.64,11.09,1.2048,3.7149,1.506,9.35
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,1008,8.8294,0.0992,14.2,14.58,0.3968,1.7857,1.8849,12.58
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,867,5.9977,0.8074,13.55,9.08,1.0381,4.9596,2.0761,7.78
S10_F,S10,Persistent Headaches,F,Humor / Irony,qwen/qwen3.5-397b-a17b,4,Qwen 3.5,817,7.4663,0.7344,13.85,11.4,0.7344,3.4272,1.224,9.87
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,857,5.7176,0.3501,12.79,8.16,1.9837,5.8343,1.0502,7.11
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,837,10.0358,0.5974,11.79,9.3,0.7168,5.4958,0.8363,7.56
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1033,7.7444,0.484,11.35,8.78,0.3872,5.0339,0.6776,7.17
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,890,8.0899,0.1124,15.34,13.49,0.1124,2.3596,2.3596,12.03
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,806,4.5906,0.1241,9.37,5.44,0.4963,7.5682,0.2481,4.2
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,657,4.414,0.0,12.17,7.59,0.3044,5.9361,0.761,6.56
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,749,6.1415,0.534,13.14,9.57,0.9346,7.0761,1.2016,7.56
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,859,6.4028,0.3492,13.42,8.73,0.3492,3.7253,2.4447,7.31
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,742,4.8518,0.4043,16.49,10.98,0.8086,4.717,1.8868,9.89
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,895,7.933,0.5587,12.61,11.46,0.6704,2.0112,2.3464,9.8
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,789,5.7034,0.8872,11.11,6.54,1.5209,6.3371,2.4081,5.31
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,749,6.5421,0.0,11.7,8.5,0.9346,4.1389,1.3351,6.63
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1079,4.8193,0.3707,15.41,10.31,0.7414,4.0778,2.1316,8.76
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,945,7.5132,0.5291,15.24,13.75,0.5291,1.7989,1.7989,11.46
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1020,6.6667,0.2941,12.44,10.76,1.3725,3.8235,1.3725,8.34
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,828,10.5072,0.0,15.05,16.02,0.1208,0.4831,2.2947,13.8
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,954,5.9748,0.4193,13.63,11.23,0.8386,3.9832,1.153,8.76
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,849,5.6537,0.2356,13.92,11.1,0.3534,2.7091,1.2956,9.03
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,864,4.3981,0.463,15.16,11.46,0.2315,1.7361,1.7361,9.72
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,802,8.7282,2.1197,11.97,10.83,0.6234,1.2469,2.1197,8.62
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,830,7.8313,1.6867,12.58,9.57,1.3253,2.4096,1.0843,8.01
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,923,8.7757,0.325,14.42,12.74,0.1083,1.5168,2.2752,11.04
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,787,6.4803,2.1601,11.75,9.43,0.7624,3.3037,1.0165,7.84
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,880,7.7273,0.4545,13.75,10.56,0.6818,1.5909,1.25,9.08
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1002,6.3872,0.3992,11.93,9.01,0.7984,6.3872,1.6966,7.1
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,779,7.3171,0.1284,12.37,10.9,0.1284,4.878,1.5404,8.5
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,912,4.9342,1.0965,12.67,8.31,1.2061,5.3728,0.7675,7.0
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,943,6.9989,0.0,15.46,12.41,0.2121,1.3786,2.333,11.34
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,526,5.7034,0.1901,11.43,5.96,0.7605,7.7947,1.9011,4.69
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,808,5.5693,0.3713,10.1,7.07,0.6188,5.4455,2.4752,5.25
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,889,4.387,0.225,14.82,10.83,0.5624,4.387,1.6873,9.93
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,783,7.152,0.2554,14.5,10.83,0.1277,1.9157,2.4266,10.2
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1125,5.6889,0.9778,14.42,10.08,1.6,4.0,1.5111,9.24
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,883,8.7203,0.453,12.61,13.58,0.2265,1.9253,2.1518,11.82
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,861,4.878,0.6969,13.25,8.1,1.2776,5.2265,1.626,7.28
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,699,6.5808,0.1431,14.27,9.64,0.2861,3.8627,2.432,9.3
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,808,4.0842,0.6188,13.25,10.52,0.6188,5.8168,1.9802,8.27
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,633,8.3728,0.0,13.19,11.89,0.158,2.8436,2.2117,9.91
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,843,6.9988,1.0676,13.38,9.45,1.1862,3.9146,1.4235,8.36
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,785,10.0637,0.0,14.54,12.94,0.2548,2.4204,2.1656,11.68
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,798,5.3885,0.0,12.87,9.44,1.0025,6.1404,1.2531,7.54
S07_F,S07,Heart Palpitations,F,Humor / Irony,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,734,5.0409,0.0,13.59,9.97,0.545,3.406,1.9074,8.33
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,922,4.9892,0.5423,13.76,9.2,0.8677,6.1822,1.9523,8.21
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,769,5.7217,0.5202,15.69,12.64,0.5202,4.6814,1.5605,11.77
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,901,4.7725,0.8879,13.86,10.99,1.1099,3.5516,0.9989,9.58
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,5,Qwen 3.5,1211,9.3311,0.1652,13.46,12.41,0.3303,1.7341,1.569,11.11
