vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,pos_emotion,neg_emotion,n_sentences
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.15916,0.080886,58
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.188044,0.131316,69
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.119123,0.049849,58
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.205571,0.152143,73
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.127478,0.123704,81
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.211738,0.135565,57
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.212869,0.07382,43
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.154895,0.097336,79
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.120614,0.044981,63
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.205939,0.086862,76
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.152969,0.071138,66
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.231554,0.125026,76
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.295986,0.098747,64
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.301886,0.109434,59
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.175221,0.062765,63
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.293438,0.091991,30
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.234542,0.126042,80
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.262031,0.131013,64
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.136396,0.05803,63
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.154453,0.060723,77
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.0671,0.033398,87
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.22783,0.107858,58
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.178377,0.066823,40
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.280684,0.210912,47
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.146971,0.06465,49
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.181193,0.086662,62
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.130398,0.047572,63
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.308525,0.137998,65
S07_F,S07,Heart Palpitations,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.189448,0.114364,51
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.191544,0.220861,58
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.17229,0.04543,58
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.190228,0.102368,84
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.089722,0.065953,96
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.203381,0.134584,59
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.149913,0.093307,68
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.24407,0.128264,52
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.135967,0.083414,28
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.14444,0.097355,39
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.075121,0.05732,73
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.387161,0.184408,22
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.202318,0.06896,27
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.183408,0.142703,55
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.110606,0.109589,38
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.156473,0.119632,67
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.094263,0.04751,62
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.245836,0.202374,48
S10_F,S10,Persistent Headaches,F,Humor / Irony,qwen/qwen3.5-397b-a17b,9,Qwen 3.5,0.118203,0.10922,62
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.228396,0.102626,71
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.227267,0.058071,65
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.18365,0.114149,90
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.180549,0.04674,45
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.238184,0.093164,67
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.28031,0.145813,53
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.272296,0.175086,58
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.192025,0.076524,59
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.218204,0.186678,55
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.154847,0.042091,61
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.149862,0.082097,71
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.205972,0.080955,63
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.223864,0.182873,76
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.15634,0.118814,61
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.157959,0.166428,67
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.079578,0.051154,70
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.180291,0.197552,63
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.121004,0.143593,78
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.237165,0.102234,70
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.13709,0.079612,49
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.12513,0.101682,66
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.095236,0.042,69
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.247508,0.13873,70
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.164219,0.065363,60
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.203217,0.191493,74
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.260279,0.10267,61
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.272437,0.110439,70
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.167423,0.065899,65
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.279745,0.117777,40
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.212235,0.085753,73
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.267742,0.130181,62
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.133904,0.049808,59
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.150895,0.060629,87
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.085831,0.046003,76
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.214882,0.128786,62
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.194546,0.057443,60
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.24509,0.145617,60
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.162258,0.089414,55
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.172644,0.080596,73
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.086789,0.05648,62
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.270711,0.170131,60
S07_F,S07,Heart Palpitations,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.238557,0.087054,45
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.252252,0.233883,56
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.104246,0.046801,62
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.158567,0.11544,77
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.11191,0.038551,79
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.188155,0.173073,76
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.166595,0.113017,60
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.239316,0.111668,59
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.18511,0.075548,35
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.198681,0.099764,43
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.057557,0.052736,82
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.284471,0.146389,27
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.118737,0.068349,30
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.208495,0.197327,64
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.136535,0.105323,49
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.164845,0.089218,75
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.109409,0.050457,63
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.212426,0.152077,66
S10_F,S10,Persistent Headaches,F,Humor / Irony,qwen/qwen3.5-397b-a17b,10,Qwen 3.5,0.157777,0.137178,56
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.18651,0.163441,61
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.245731,0.039164,52
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.190411,0.127955,72
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.120781,0.030613,45
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.227681,0.177191,57
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.226491,0.097409,63
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.257706,0.134057,50
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.154062,0.081544,61
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.195738,0.11923,43
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.168088,0.063165,63
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.207306,0.080307,49
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.111503,0.10585,69
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.17021,0.161889,55
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.121753,0.089283,48
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.115074,0.167591,58
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.113683,0.054742,45
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.223864,0.138544,48
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.179791,0.143278,54
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.210419,0.090234,54
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.184075,0.044551,44
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.135812,0.113267,55
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.102187,0.064641,73
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.180169,0.100026,54
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.174827,0.094293,44
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.27323,0.168201,66
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.280048,0.102789,59
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.282027,0.227336,48
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.12457,0.07127,60
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.25222,0.119324,32
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.203544,0.191362,53
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.259092,0.126057,62
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.115887,0.043209,54
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.142346,0.079167,64
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.077193,0.05687,68
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.187192,0.098354,60
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.108735,0.094309,48
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.286628,0.176866,63
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.131442,0.068879,48
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.15355,0.138757,47
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.080412,0.057695,55
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.184637,0.118421,61
S07_F,S07,Heart Palpitations,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.184435,0.16042,43
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.227128,0.248626,47
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.113231,0.037559,46
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.123867,0.120728,52
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.091945,0.045201,88
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.256085,0.168179,59
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.111354,0.095945,58
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.26618,0.078152,38
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.120448,0.060107,38
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.168821,0.189963,41
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.095037,0.047083,64
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.27373,0.096932,25
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.113272,0.128236,38
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,z-ai/glm-5,1,GLM-5,0.205413,0.170388,48
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,z-ai/glm-5,1,GLM-5,0.079408,0.120826,37
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,z-ai/glm-5,1,GLM-5,0.145424,0.120161,55
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,z-ai/glm-5,1,GLM-5,0.131007,0.073657,56
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,z-ai/glm-5,1,GLM-5,0.206259,0.108012,54
S10_F,S10,Persistent Headaches,F,Humor / Irony,z-ai/glm-5,1,GLM-5,0.152259,0.150003,50
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,z-ai/glm-5,2,GLM-5,0.231845,0.144589,70
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,z-ai/glm-5,2,GLM-5,0.207413,0.052483,57
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,z-ai/glm-5,2,GLM-5,0.131754,0.08851,77
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,z-ai/glm-5,2,GLM-5,0.176505,0.033134,41
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,z-ai/glm-5,2,GLM-5,0.243237,0.118358,61
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,z-ai/glm-5,2,GLM-5,0.166108,0.135222,58
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,z-ai/glm-5,2,GLM-5,0.211088,0.125387,56
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,z-ai/glm-5,2,GLM-5,0.201066,0.06971,59
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,z-ai/glm-5,2,GLM-5,0.247364,0.120998,44
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,z-ai/glm-5,2,GLM-5,0.1626,0.039452,53
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,z-ai/glm-5,2,GLM-5,0.183511,0.073909,66
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,z-ai/glm-5,2,GLM-5,0.147655,0.086501,64
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,z-ai/glm-5,2,GLM-5,0.190088,0.198717,49
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,z-ai/glm-5,2,GLM-5,0.156387,0.105638,50
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,z-ai/glm-5,2,GLM-5,0.117668,0.18511,51
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,z-ai/glm-5,2,GLM-5,0.141527,0.072126,53
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,z-ai/glm-5,2,GLM-5,0.209476,0.227573,48
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,z-ai/glm-5,2,GLM-5,0.13519,0.136803,62
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,z-ai/glm-5,2,GLM-5,0.138748,0.119343,67
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,z-ai/glm-5,2,GLM-5,0.120522,0.039847,40
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,z-ai/glm-5,2,GLM-5,0.144714,0.077991,57
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,z-ai/glm-5,2,GLM-5,0.117323,0.058917,70
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,z-ai/glm-5,2,GLM-5,0.128119,0.143268,62
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,z-ai/glm-5,2,GLM-5,0.146605,0.087084,47
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,z-ai/glm-5,2,GLM-5,0.286947,0.182894,59
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,z-ai/glm-5,2,GLM-5,0.265001,0.091007,61
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,z-ai/glm-5,2,GLM-5,0.187832,0.175038,64
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,z-ai/glm-5,2,GLM-5,0.146919,0.071456,62
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,z-ai/glm-5,2,GLM-5,0.371437,0.172183,32
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,z-ai/glm-5,2,GLM-5,0.195592,0.15496,51
